sic8,is_1to1_NAICS,Description,Baseline_Subindustry,Division,span_warn,Crosslisting,L1,L2,L3,L4,NAICS_Suggestion,METRO_ACS0812,NAICS,Notes,Baseline_Type,SIC4,SIC2,bundle_rep,flag____,strong,exists,misuse_warn,disfavored_warn,dubious_warn,ambiguous_warn
38210103,Y,"Chemical laboratory apparatus, nec","",Manufacturing,0,,NEC,GOODS,LAB,EOP,,,"",,"",3821,38,1,N,Y,Y,0,0,0,0
38220206,Y,"Temperature controls, automatic","",Manufacturing,0,,CIRCUIT,SYS,GOODS,CONTROL,,,"",,"",3822,38,1,N,Y,Y,0,0,0,0
38229910,Y,Ice maker controls,"",Manufacturing,0,,CIRCUIT,SYS,GOODS,CONTROL,,,"",,"",3822,38,1,N,Y,Y,0,0,0,0
38260113,Y,Spectrographs,"",Manufacturing,0,,CIRCUIT,GOODS,PRECISE,EOP,,,"",,"",3826,38,1,N,Y,Y,0,0,0,0
38260300,Y,Liquid testing apparatus,"",Manufacturing,0,,INSPECT,GOODS,EOP,EOP,,,"",,"",3826,38,1,N,Y,Y,0,0,0,0
38290403,N,Dynamometer instruments,"",Manufacturing,0,,CIRCUIT,GOODS,PRECISE,EOP,,,,,"",3829,38,1,N,Y,Y,0,0,0,0
28220000,Y,Synthetic rubber,"",Manufacturing,0,,CON,GOODS,DNSNEC,EOP,,,"",,"",2822,28,1,N,Y,Y,0,0,0,0
38430206,Y,"Enamels, dentists''","",Manufacturing,0,,OOS,MED,GOODS,EOP,,,"",,"",3843,38,1,N,Y,Y,0,0,0,0
22739901,Y,Dyeing and finishing of tufted rugs and carpets,"",Manufacturing,0,,CON,OCON,BOUND,FLOOR.G,,,"",,"",2273,22,1,N,Y,Y,0,0,0,0
38610300,N,Cameras and related equipment,"",Manufacturing,0,,MEDIA,PHOTO.G,EOP,EOP,,3370,,,"",3861,38,1,N,Y,Y,0,0,0,0
35520309,Y,Silk screens for textile industry,"",Manufacturing,0,,EQUIP,FIXED,INDCOM.G,EOP,,,"",,"",3552,35,1,N,Y,Y,0,0,0,0
14990703,N,Bituminous sandstone quarrying,"",Mining,0,,OOS,EXTRACT,AGG,EOP,,,,,"",1499,14,1,N,Y,Y,0,0,0,0
39490103,Y,"Driving ranges, golf, electronic","",Manufacturing,0,,FUN,SPORT.G,EOP,EOP,,,"",,"",3949,39,1,N,Y,Y,0,0,0,0
39490105,Y,"Shafts, golf club","",Manufacturing,0,,FUN,SPORT.G,EOP,EOP,,,"",,"",3949,39,1,N,Y,Y,0,0,0,0
39491100,Y,"Baseball, softball, and cricket sports equipment","",Manufacturing,0,,FUN,SPORT.G,EOP,EOP,,,"",,"",3949,39,1,N,Y,Y,0,0,0,0
39499907,Y,Gymnasium equipment,"",Manufacturing,0,,FUN,SPORT.G,EOP,EOP,,,"",,"",3949,39,1,N,Y,Y,0,0,0,0
47290105,N,"Ticket offices, transportation, nec","","Transportation, Communications, Electric, Gas, And Sanitary Services",0,,MOVE,PEOPLE,DNSNEC,EOP,,,,,"",4729,47,1,N,Y,Y,0,0,0,0
39999939,N,Tear gas devices and equipment,"",Manufacturing,0,,SAFE,SECURE,GUARD.G,EOP,,,,,"",3999,39,1,N,Y,Y,0,0,0,0
41319901,Y,Intercity bus line,"","Transportation, Communications, Electric, Gas, And Sanitary Services",0,,MOVE,PEOPLE,BUS,EOP,,,"",,"",4131,41,1,N,Y,Y,0,0,0,0
45220102,N,Flying charter service,"","Transportation, Communications, Electric, Gas, And Sanitary Services",0,,MOVE,PEOPLE,PLANE,EOP,,,,,"",4522,45,1,N,Y,Y,0,0,0,0
47250000,Y,Tour operators,"","Transportation, Communications, Electric, Gas, And Sanitary Services",0,,FUN,TOUR,EOP,EOP,,,"",,"",4725,47,1,N,Y,Y,0,0,0,0
47259900,Y,"Tour operators, nec","","Transportation, Communications, Electric, Gas, And Sanitary Services",0,,FUN,TOUR,EOP,EOP,,,"",,"",4725,47,1,N,Y,Y,0,0,0,0
47310101,N,"Agents, shipping","","Transportation, Communications, Electric, Gas, And Sanitary Services",0,,MOVE,LOGIS,LOGIS,EOP,,,,,"",4731,47,1,N,Y,Y,0,0,0,0
24310103,N,"Door screens, metal covered wood","",Manufacturing,0,,CON,OCON,BOUND,DOOR.G,,,,,"",2431,24,1,N,Y,Y,0,0,0,0
37430200,N,Interurban cars and car equipment,"",Manufacturing,0,,EQUIP,TRANSIT,MAIN,RAIL,,,,,"",3743,37,1,N,Y,Y,0,0,0,0
38240105,Y,"Liquid meters, nec","",Manufacturing,0,,CIRCUIT,GOODS,METER,EOP,,,"",,"",3824,38,1,N,Y,Y,0,0,0,0
36990304,N,"Automotive driving simulators (training aids), ele","",Manufacturing,0,,SAFE,TRAIN,GOODS,EOP,,,,,"",3699,36,1,N,Y,Y,0,0,0,0
35319901,N,Aerial work platforms: hydraulic/elec. truck/carri,"",Manufacturing,0,,EQUIP,MOBILE,CONS.G,EOP,,,,,"",3531,35,1,N,Y,Y,0,0,0,0
35470000,Y,Rolling mill machinery,"",Manufacturing,0,,EQUIP,FIXED,MACHINE,MAIN,,,"",,"",3547,35,1,N,Y,Y,0,0,0,0
33569903,Y,"Tungsten, basic shapes","",Manufacturing,0,,NEC,GOODS,MSPEC,METAL,,,"",,"",3356,33,1,N,Y,Y,0,0,0,0
39491300,Y,Team sports equipment,"",Manufacturing,0,,FUN,SPORT.G,EOP,EOP,,,"",,"",3949,39,1,N,Y,Y,0,0,0,0
48339901,Y,Television translator station,"","Transportation, Communications, Electric, Gas, And Sanitary Services",0,,MEDIA,CAST,EOP,EOP,,,"",,"",4833,48,1,N,Y,Y,0,0,0,0
48419905,N,Satellite master antenna systems services (SMATV),"","Transportation, Communications, Electric, Gas, And Sanitary Services",0,,CIRCUIT,GOODS,HOME,EOP,,,,,"",4841,48,1,N,Y,Y,0,0,0,0
50130102,N,Automobile glass,"",Wholesale Trade,0,,EQUIP,CAR,PARTS,EOP,,,,,"",5013,50,1,N,Y,Y,0,0,0,0
50130105,N,Automotive engines and engine parts,"",Wholesale Trade,0,,EQUIP,CAR,PARTS,EOP,,,,,"",5013,50,1,N,Y,Y,0,0,0,0
50139903,N,Trailer parts and accessories,"",Wholesale Trade,0,,EQUIP,TRUCK,PARTS,EOP,,,,,"",5013,50,1,N,Y,Y,0,0,0,0
50210202,N,Dressers,"",Wholesale Trade,0,,CON,FURNISH,GOODS,FURN,,,,,"",5021,50,1,N,Y,Y,0,0,0,0
50219905,N,Racks,"",Wholesale Trade,0,,CON,OCON,DNSNEC.G,EOP,,,,,"",5021,50,1,N,Y,Y,0,0,0,0
34929902,Y,"Electrohydraulic servo valves, metal","",Manufacturing,0,,EQUIP,FIXED,INDCOM.G,EOP,,,"",,"",3492,34,1,N,Y,Y,0,0,0,0
50430201,N,Identity recorders for photographing checks or fin,"",Wholesale Trade,0,,MEDIA,PHOTO.G,EOP,EOP,,,,,"",5043,50,1,N,Y,Y,0,0,0,0
50650207,N,Public address equipment,"",Wholesale Trade,0,,CIRCUIT,SYS,GOODS,COMM,,,,,"",5065,50,1,N,Y,Y,0,0,0,0
35999905,N,"Crankshafts and camshafts, machining","",Manufacturing,0,,EQUIP,FIXED,MACHINE,SHOP,,,,,"",3599,35,1,N,Y,Y,0,0,0,0
50470106,N,Patient monitoring equipment,"",Wholesale Trade,0,,OOS,MED,GOODS,EOP,,,,,"",5047,50,1,N,Y,Y,0,0,0,0
50510204,N,"Castings, rough: iron or steel","",Wholesale Trade,0,,CON,GOODS,STEEL,EOP,,,,,"",5051,50,1,N,Y,Y,0,0,0,0
50510210,N,Iron or steel flat products,"",Wholesale Trade,0,,CON,GOODS,STEEL,EOP,,,,,"",5051,50,1,N,Y,Y,0,0,0,0
50630500,N,Electric alarms and signaling equipment,"",Wholesale Trade,0,,SAFE,SECURE,SYS.G,EOP,,,,,"",5063,50,1,N,Y,Y,0,0,0,0
50650201,N,Amateur radio communications equipment,"",Wholesale Trade,0,,CIRCUIT,SYS,GOODS,RECEIVE,,,,,"",5065,50,1,N,Y,Y,0,0,0,0
50729907,N,"Security devices, locks","",Wholesale Trade,0,,SAFE,SECURE,GUARD.G,EOP,,,,,"",5072,50,1,N,Y,Y,0,0,0,0
50740100,N,Water heaters and purification equipment,"",Wholesale Trade,0,,CON,OCON,MEP,PLUMB.G,,,,,"",5074,50,1,N,Y,Y,0,0,0,0
50749903,N,"Stoves, wood burning","",Wholesale Trade,0,,CON,FURNISH,GOODS,FURN,,,,,"",5074,50,1,N,Y,Y,0,0,0,0
50820402,N,"Crushing, pulverizing and screening machinery","",Wholesale Trade,0,,EQUIP,MOBILE,CONS.G,EOP,,,,,"",5082,50,1,N,Y,Y,0,0,0,0
47290102,N,Bus ticket offices,"","Transportation, Communications, Electric, Gas, And Sanitary Services",0,,MOVE,PEOPLE,DNSNEC,EOP,,,,,"",4729,47,1,N,Y,Y,0,0,0,0
50830301,N,"Agricultural machinery, nec","",Wholesale Trade,0,,EQUIP,MOBILE,AGG.G,EOP,,,,,"",5083,50,1,N,Y,Y,0,0,0,0
50840404,N,"Oil refining machinery, equipment, and supplies","",Wholesale Trade,0,,EQUIP,FIXED,MACHINE,PARTS,,,,,"",5084,50,1,N,Y,Y,0,0,0,0
50840405,N,"Oil well machinery, equipment, and supplies","",Wholesale Trade,0,,EQUIP,FIXED,MACHINE,PARTS,,,,,"",5084,50,1,N,Y,Y,0,0,0,0
50849904,N,"Heat exchange equipment, industrial","",Wholesale Trade,0,,CON,OCON,MEP,HVAC.G,,,,,"",5084,50,1,N,Y,Y,0,0,0,0
50850100,N,Commercial containers,"",Wholesale Trade,0,,NEC,GOODS,DNSNEC,DNSNEC,,,,,"",5085,50,1,N,Y,Y,0,0,0,0
50879903,N,Engraving equipment and supplies,"",Wholesale Trade,0,,FUN,ART,GOODS,EOP,,,,,"",5087,50,1,N,Y,Y,0,0,0,0
50880304,N,"Aircraft equipment and supplies, nec","",Wholesale Trade,0,,EQUIP,PLANE,PARTS,EOP,,,,,"",5088,50,1,N,Y,Y,0,0,0,0
50850500,N,"Bearings, bushings, wheels, and gears","",Wholesale Trade,0,,EQUIP,FIXED,INDCOM.G,EOP,,,,,"",5085,50,1,N,Y,Y,0,0,0,0
35550100,Y,Printing presses,"",Manufacturing,0,,EQUIP,FIXED,MACHINE,MAIN,,,"",,"",3555,35,1,N,Y,Y,0,0,0,0
36319900,Y,"Household cooking equipment, nec","",Manufacturing,0,,NEC,GOODS,FOOD,PREP,,,"",,"",3631,36,1,N,Y,Y,0,0,0,0
51310113,N,"Nylon piece goods, woven","",Wholesale Trade,0,,NEC,GOODS,TEXT,MIN,,,,,"",5131,51,1,N,Y,Y,0,0,0,0
51319902,N,Bridal supplies,"",Wholesale Trade,0,,NEC,GOODS,TEXT,ALTER,,,,,"",5131,51,1,N,Y,Y,0,0,0,0
51360602,N,"Sportswear, men''s and boys''","",Wholesale Trade,0,,NEC,GOODS,TEXT,SPORT,,,,,"",5136,51,1,N,Y,Y,0,0,0,0
50859906,N,"Ink, printer''s","",Wholesale Trade,0,,CIRCUIT,IT,PC.G,RET,,,,,"",5085,50,1,N,Y,Y,0,0,0,0
50659901,N,"Diskettes, computer","",Wholesale Trade,0,,CIRCUIT,IT,PC.G,RET,,,,,"",5065,50,1,N,Y,Y,0,0,0,0
50640102,N,Dishwashers,"",Wholesale Trade,0,,CIRCUIT,GOODS,HOME,EOP,,,,,"",5064,50,1,N,Y,Y,0,0,0,0
49719902,Y,Water distribution or supply systems for irrigatio,"","Transportation, Communications, Electric, Gas, And Sanitary Services",0,,UTIL,WATER,PROVIDE,EOP,,,"",,"",4971,49,1,N,Y,Y,0,0,0,0
50440400,N,Addressing and mailing machines,"",Wholesale Trade,0,,BSERV,MAIL,GOODS,EOP,,,,,"",5044,50,1,N,Y,Y,0,0,0,0
50440402,N,Mailing machines,"",Wholesale Trade,0,,BSERV,MAIL,GOODS,EOP,,,,,"",5044,50,1,N,Y,Y,0,0,0,0
51369901,N,"Shirts, men''s and boys''","",Wholesale Trade,0,,NEC,GOODS,TEXT,CASUAL,,,,,"",5136,51,1,N,Y,Y,0,0,0,0
59320501,N,"Office furniture, secondhand","",Retail Trade,0,,CON,FURNISH,OFFICE.G,FURN,,,,,"",5932,59,1,N,Y,Y,0,0,0,0
51699910,N,"Organic chemicals, synthetic","",Wholesale Trade,0,,NEC,GOODS,CHEM,EOP,,,,,"",5169,51,1,N,Y,Y,0,0,0,0
51819901,N,Ale,"",Wholesale Trade,0,,NEC,GOODS,FOOD,BEER,,,,,"",5181,51,1,N,Y,Y,0,0,0,0
51910303,N,"Seeds: field, garden, and flower","",Wholesale Trade,0,,CON,LAWN,PLANT,EOP,,,,,"",5191,51,1,N,Y,Y,0,0,0,0
24930402,Y,"Insulation board, cellular fiber","",Manufacturing,0,,CON,OCON,BOUND,PROOF.G,,,"",,"",2493,24,1,N,Y,Y,0,0,0,0
51990103,N,Artists' materials,"",Wholesale Trade,0,,FUN,ART,GOODS,EOP,,,,,"",5199,51,1,N,Y,Y,0,0,0,0
52110300,N,Insulation and energy conservation products,"",Retail Trade,0,,CON,OCON,BOUND,PROOF.G,,,,,"",5211,52,1,N,Y,Y,0,0,0,0
23290103,N,"Riding clothes: men''s, youths'', and boys''","",Manufacturing,0,,NEC,GOODS,TEXT,SPORT,,,,,"",2329,23,1,N,Y,Y,0,0,0,0
52310101,N,"Glass, leaded or stained","",Retail Trade,0,,CON,OCON,MSPEC,GLASS.G,,,,,"",5231,52,1,N,Y,Y,0,0,0,0
52519902,Y,Door locks and lock sets,"",Retail Trade,0,,SAFE,LOCK,PROP.G,EOP,,,"",,"",5251,52,1,N,Y,Y,0,0,0,0
54210101,N,Fish markets,"",Retail Trade,0,,NEC,GOODS,FOOD,TRADE,,,,,"",5421,54,1,N,Y,Y,0,0,0,0
54619906,N,Pastries,"",Retail Trade,0,,NEC,GOODS,FOOD,PROCESS,,,,,"",5461,54,1,N,Y,Y,0,0,0,0
55719904,Y,Motor scooters,"",Retail Trade,0,,EQUIP,CAR,MAIN,EOP,,,"",,"",5571,55,1,N,Y,Y,0,0,0,0
23390304,N,"Jogging and warmup suits; women''s, misses'', and ju","",Manufacturing,0,,NEC,GOODS,TEXT,SPORT,,,,,"",2339,23,1,N,Y,Y,0,0,0,0
56610101,Y,"Shoes, custom","",Retail Trade,0,,NEC,GOODS,TEXT,CASUAL,,,"",,"",5661,56,1,N,Y,Y,0,0,0,0
56999903,N,"Designers, apparel","",Retail Trade,0,,NEC,GOODS,TEXT,DNSNEC,,,,,"",5699,56,1,N,Y,Y,0,0,0,0
57310100,N,Antennas,"",Retail Trade,0,,CIRCUIT,GOODS,HOME,EOP,,,,,"",5731,57,1,N,Y,Y,0,0,0,0
57319903,N,High fidelity stereo equipment,"",Retail Trade,0,,CIRCUIT,GOODS,HOME,EOP,,,,,"",5731,57,1,N,Y,Y,0,0,0,0
07220101,Y,Chopping and silo filling services,"","Agriculture, Forestry, And Fishing",0,,OOS,EXTRACT,FARM,EOP,,,"",,"",0722,07,1,N,Y,Y,0,0,0,0
59410201,Y,Ammunition,"",Retail Trade,0,,SAFE,SECURE,GUARD.G,EOP,,,"",,"",5941,59,1,N,Y,Y,0,0,0,0
59410301,Y,Golf goods and equipment,"",Retail Trade,0,,FUN,SPORT.G,EOP,EOP,,,"",,"",5941,59,1,N,Y,Y,0,0,0,0
59429905,Y,Comic books,"",Retail Trade,0,,MEDIA,BOOK,EOP,EOP,,,"",,"",5942,59,1,N,Y,Y,0,0,0,0
07220102,Y,"Corn, machine harvesting services","","Agriculture, Forestry, And Fishing",0,,OOS,EXTRACT,FARM,EOP,,,"",,"",0722,07,1,N,Y,Y,0,0,0,0
07220202,Y,"Fruit, machine harvesting services","","Agriculture, Forestry, And Fishing",0,,OOS,EXTRACT,FARM,EOP,,,"",,"",0722,07,1,N,Y,Y,0,0,0,0
59990400,N,Binoculars and telescopes,"",Retail Trade,0,,NEC,GOODS,DNSNEC,DNSNEC,,,,,"",5999,59,1,N,Y,Y,0,0,0,0
59999925,N,Theater programs,"",Retail Trade,0,,FUN,FIXED,THEATER.S,EOP,,,,,"",5999,59,1,N,Y,Y,0,0,0,0
62110300,N,"Mineral, oil, and gas leasing and royalty dealers","","Finance, Insurance, And Real Estate",0,,OOS,AGENT,EOP,EOP,,,,,"",6211,62,1,N,Y,Y,0,0,0,0
62890100,N,Protective committees,"","Finance, Insurance, And Real Estate",0,,OOS,FIRE,EOP,EOP,,,,,"",6289,62,1,N,Y,Y,0,0,0,0
07220203,Y,"Grapes, machine harvesting services","","Agriculture, Forestry, And Fishing",0,,OOS,EXTRACT,FARM,EOP,,,"",,"",0722,07,1,N,Y,Y,0,0,0,0
67999900,N,"Investors, nec","","Finance, Insurance, And Real Estate",0,,OOS,FIRE,EOP,EOP,,,,,"",6799,67,1,N,Y,Y,0,0,0,0
72120100,Y,Laundry and drycleaner agents,"",Services,0,,CLEAN,TEXT,EOP,EOP,,,"",,"",7212,72,1,N,Y,Y,0,0,0,0
72180000,Y,Industrial launderers,"",Services,0,,CLEAN,TEXT,EOP,EOP,,,"",,"",7218,72,1,N,Y,Y,0,0,0,0
07220204,Y,"Tree nuts, machine harvesting services","","Agriculture, Forestry, And Fishing",0,,OOS,EXTRACT,FARM,EOP,,,"",,"",0722,07,1,N,Y,Y,0,0,0,0
58120400,N,Lunchrooms and cafeterias,"",Retail Trade,0,,FUN,FOOD,DINE,DNSNEC,,,,,"",5812,58,1,N,Y,Y,0,0,0,0
51990203,N,"Cards, plastic: unprinted","",Wholesale Trade,0,,FUN,MEDIA,PRINT,EOP,,,,,"",5199,51,1,N,Y,Y,0,0,0,0
54990000,N,Miscellaneous food stores,"",Retail Trade,0,,NEC,GOODS,FOOD,RET,,,,,"",5499,54,1,N,Y,Y,0,0,0,0
52610101,N,Garden tractors and tillers,"",Retail Trade,0,,CON,LAWN,TOOL,EOP,,,,,"",5261,52,1,N,Y,Y,0,0,0,0
54990103,N,Vitamin food stores,"",Retail Trade,0,,NEC,GOODS,FOOD,RET,,,,,"",5499,54,1,N,Y,Y,0,0,0,0
54519902,Y,Cheese,"",Retail Trade,0,,NEC,GOODS,FOOD,RET,,,"",,"",5451,54,1,N,Y,Y,0,0,0,0
56990201,N,"Costumes, masquerade or theatrical","",Retail Trade,0,,NEC,GOODS,TEXT,EOP,,,,,"",5699,56,1,N,Y,Y,0,0,0,0
54990200,N,Beverage stores,"",Retail Trade,0,,FUN,FOOD,SNACK,STAND,,,,,"",5499,54,1,N,Y,Y,0,0,0,0
73130000,Y,"Radio, television, publisher representatives","",Services,0,,BSERV,ADVERT,BROKER,EOP,,,"",,"",7313,73,1,N,Y,Y,0,0,0,0
73130100,Y,Electronic media advertising representatives,"",Services,0,,BSERV,ADVERT,BROKER,EOP,,,"",,"",7313,73,1,N,Y,Y,0,0,0,0
73190203,N,Sample distribution,"",Services,0,,BSERV,ADVERT,BROKER,EOP,,,,,"",7319,73,1,N,Y,Y,0,0,0,0
73360102,Y,"Creative services to advertisers, except writers","",Services,0,,MEDIA,GDESIGN,EOP,EOP,,,"",,"",7336,73,1,N,Y,Y,0,0,0,0
37110106,N,"Hearses (motor vehicles), assembly of","",Manufacturing,0,,EQUIP,TRUCK,NM,EOP,,,,,"",3711,37,1,N,Y,Y,0,0,0,0
73590700,N,"Home appliance, furniture, and entertainment renta","",Services,0,,CON,FURNISH,GOODS,FURN,,,,,"",7359,73,1,N,Y,Y,0,0,0,0
73590702,N,Furniture rental,"",Services,0,,CON,FURNISH,GOODS,FURN,,,,,"",7359,73,1,N,Y,Y,0,0,0,0
73639906,N,Modeling service,"",Services,0,,BSERV,HR,STAFF,EOP,,,,,"",7363,73,1,N,Y,Y,0,0,0,0
73639908,N,"Pilot service, aviation","",Services,0,,MOVE,PEOPLE,DNSNEC,EOP,,,,,"",7363,73,1,N,Y,Y,0,0,0,0
73890104,N,Lecture bureau,"",Services,0,,BSERV,HR,TRAIN,EOP,,,,,"",7389,73,1,N,Y,Y,0,0,0,0
73890801,N,"Mapmaking or drafting, including aerial","",Services,0,,CON,ARCHENG,EARTH,MAP,,,,,"",7389,73,1,N,Y,Y,0,0,0,0
73891100,N,Music and broadcasting services,"",Services,0,,MEDIA,CAST,EOP,EOP,,,,,"",7389,73,1,N,Y,Y,0,0,0,0
73891201,N,"Labeling bottles, cans, cartons, etc.","",Services,0,,NEC,GOODS,FOOD,PROCESS,,,,,"",7389,73,1,N,Y,Y,0,0,0,0
73899918,N,Filling pressure containers,"",Services,0,,CLEAN,ROUTINE.G,EOP,EOP,,,,,"",7389,73,1,N,Y,Y,0,0,0,0
73899966,N,Document storage service,"",Services,0,,BSERV,DOC,EOP,EOP,,,,,"",7389,73,1,N,Y,Y,0,0,0,0
37140500,N,Motor vehicle brake systems and parts,"",Manufacturing,0,,EQUIP,CAR,PARTS,EOP,,,,,"",3714,37,1,N,Y,Y,0,0,0,0
75490101,N,"Emissions testing without repairs, automotive","",Services,0,,EQUIP,CAR,REPAIR,EOP,,,,,"",7549,75,1,N,Y,Y,0,0,0,0
75490102,N,"Inspection and diagnostic service, automotive","",Services,0,,EQUIP,CAR,REPAIR,EOP,,,,,"",7549,75,1,N,Y,Y,0,0,0,0
76410202,Y,Furniture refinishing,"",Services,0,,CON,FURNISH,REPAIR,EOP,,,"",,"",7641,76,1,N,Y,Y,0,0,0,0
07220300,Y,"Field crops, except cash grains, machine harvestin","","Agriculture, Forestry, And Fishing",0,,OOS,EXTRACT,FARM,EOP,,,"",,"",0722,07,1,N,Y,Y,0,0,0,0
76929903,Y,Cracked casting repair,"",Services,0,,CON,FLAT,CONCRETE,CAST,,,"",,"",7692,76,1,N,Y,Y,0,0,0,0
76990600,N,Nautical repair services,"",Services,0,,EQUIP,FIXED,INDCOM.S,EOP,,,,,"",7699,76,1,N,Y,Y,0,0,0,0
07220301,Y,Combining services,"","Agriculture, Forestry, And Fishing",0,,OOS,EXTRACT,FARM,EOP,,,"",,"",0722,07,1,N,Y,Y,0,0,0,0
76991800,N,General household repair services,"",Services,0,,CON,VERT,GENERAL.S,EOP,,,,,"",7699,76,1,N,Y,Y,0,0,0,0
76991805,N,Garage door repair,"",Services,0,,CON,OCON,BOUND,DOOR.S,,,,,"",7699,76,1,N,Y,Y,0,0,0,0
76992202,N,Aviation propeller and blade repair,"",Services,0,,EQUIP,PLANE,REPAIR,EOP,,,,,"",7699,76,1,N,Y,Y,0,0,0,0
76992212,N,Welding equipment repair,"",Services,0,,EQUIP,FIXED,INDCOM.S,EOP,,,,,"",7699,76,1,N,Y,Y,0,0,0,0
76992400,N,Miscellaneous automotive repair services,"",Services,0,,EQUIP,CAR,REPAIR,EOP,,,,,"",7699,76,1,N,Y,Y,0,0,0,0
76992401,N,Balancing service,"",Services,0,,EQUIP,CAR,REPAIR,EOP,,,,,"",7699,76,1,N,Y,Y,0,0,0,0
07220302,Y,"Cotton, machine harvesting services","","Agriculture, Forestry, And Fishing",0,,OOS,EXTRACT,FARM,EOP,,,"",,"",0722,07,1,N,Y,Y,0,0,0,0
76999908,N,Shopping cart repair,"",Services,0,,NEC,GOODS,DNSNEC,DNSNEC,,,,,"",7699,76,1,N,Y,Y,0,0,0,0
78120110,Y,Television film production,"",Services,0,,MEDIA,VIDEO.S,EOP,EOP,,,"",,"",7812,78,1,N,Y,Y,0,0,0,0
78190400,N,"Equipment and prop rental, motion picture producti","",Services,0,,MEDIA,VIDEO.G,EOP,EOP,,,,,"",7819,78,1,N,Y,Y,0,0,0,0
78190502,N,"Laboratory service, motion picture","",Services,0,,MEDIA,VIDEO.S,EOP,EOP,,,,,"",7819,78,1,N,Y,Y,0,0,0,0
79229903,N,"Lighting, theatrical","",Services,0,,FUN,FIXED,THEATER.S,EOP,,,,,"",7922,79,1,N,Y,Y,0,0,0,0
79290110,N,Popular music groups or artists,"",Services,0,,FUN,PERFORM,EOP,EOP,,,,,"",7929,79,1,N,Y,Y,0,0,0,0
79480101,N,Motorcycle racing,"",Services,0,,FUN,FIXED,SPORT,EOP,,,,,"",7948,79,1,N,Y,Y,0,0,0,0
73499905,N,Window blind cleaning,"",Services,0,,CLEAN,ROUTINE.S,EOP,EOP,,,,,"",7349,73,1,N,Y,Y,0,0,0,0
76990801,N,Laboratory instrument repair,"",Services,0,,NEC,GOODS,LAB,SERVE,,,,,"",7699,76,1,N,Y,Y,0,0,0,0
76991806,N,Lawn mower repair shop,"",Services,0,,CON,GOODS,TOOL,REPAIR,,,,,"",7699,76,1,N,Y,Y,0,0,0,0
73420101,N,Disinfecting and deodorizing,"",Services,0,,CLEAN,PEST.S,EOP,EOP,,,,,"",7342,73,1,N,Y,Y,0,0,0,0
72999906,N,Home improvement and renovation contractor agency,"",Services,0,,CON,OCON,DNSNEC.S,EOP,,,,,"",7299,72,1,N,Y,Y,0,0,0,0
07220303,Y,"Hay, machine harvesting services","","Agriculture, Forestry, And Fishing",0,,OOS,EXTRACT,FARM,EOP,,,"",,"",0722,07,1,N,Y,Y,0,0,0,0
73891604,N,Post office contract stations,"",Services,0,,BSERV,MAIL,SERV,EOP,,,,,"",7389,73,1,N,Y,Y,0,0,0,0
79979901,N,"Aviation club, membership","",Services,0,,FUN,SPORT.S,EOP,EOP,,,,,"",7997,79,1,N,Y,Y,0,0,0,0
80110520,N,"Rheumatology specialist, physician/surgeon","",Services,0,,OOS,MED,DOC,EOP,,,,,"",8011,80,1,N,Y,Y,0,0,0,0
80990101,N,Blood bank,"",Services,0,,OOS,MED,DNSNEC,EOP,,,,,"",8099,80,1,N,Y,Y,0,0,0,0
86999903,N,Automobile owners' association,"",Services,0,,OOS,TRADE,EOP,EOP,,,,,"",8699,86,1,N,Y,Y,0,0,0,0
35850100,N,"Air conditioning equipment, complete","",Manufacturing,0,,CON,OCON,MEP,HVAC.G,,,,,"",3585,35,1,N,Y,Y,0,0,0,0
36949902,Y,"Automotive electrical equipment, nec","",Manufacturing,0,,EQUIP,CAR,PARTS,EOP,,,"",,"",3694,36,1,N,Y,Y,0,0,0,0
39499916,Y,Batons,"",Manufacturing,0,,FUN,SPORT.G,EOP,EOP,,,"",,"",3949,39,1,N,Y,Y,0,0,0,0
39990900,N,Beekeepers' supplies,"",Manufacturing,0,,NEC,GOODS,DNSNEC,NDUR,,,,,"",3999,39,1,N,Y,Y,0,0,0,0
50130113,N,"Filters, air and oil","",Wholesale Trade,0,,EQUIP,CAR,PARTS,EOP,,,,,"",5013,50,1,N,Y,Y,0,0,0,0
51690201,N,Acetylene,"",Wholesale Trade,0,,NEC,GOODS,CHEM,EOP,,,,,"",5169,51,1,N,Y,Y,0,0,0,0
57220201,Y,"Air conditioning room units, self-contained","",Retail Trade,0,,CIRCUIT,GOODS,HOME,EOP,,,"",,"",5722,57,1,N,Y,Y,0,0,0,0
62110201,N,"Distributors, security","","Finance, Insurance, And Real Estate",0,,OOS,FIRE,EOP,EOP,,,,,"",6211,62,1,N,Y,Y,0,0,0,0
73730401,Y,Computer-aided design (CAD) systems service,"",Services,0,,CIRCUIT,IT,SAAS,EOP,,,"",,"",7373,73,1,N,Y,Y,0,0,0,0
73730402,Y,Computer-aided engineering (CAE) systems service,"",Services,0,,CIRCUIT,IT,SAAS,EOP,,,"",,"",7373,73,1,N,Y,Y,0,0,0,0
80420105,Y,Visual training specialist optometrist,"",Services,0,,OOS,MED,DOC,EOP,,,"",,"",8042,80,1,N,Y,Y,0,0,0,0
83220204,N,Childrens' aid society,"",Services,0,,SOCIAL,DNSNEC,EOP,EOP,,,,,"",8322,83,1,N,Y,Y,0,0,0,0
87419903,N,Industrial management,"",Services,0,,CON,INTEG,MGT,EOP,,,,,"",8741,87,1,N,Y,Y,0,0,0,0
